Code,Label
1517902000,Melanges ou preparations culinaires utilises pour le demoulage
1517903000,Margarine liquide
1517909000,Autres
1518001000,Linoxyne
1518009100,Huiles cuites ou oxydees
1518009200,Huiles soufflees
1518009300,Huile de ricin deshydratee
1518009400,Huiles sulfurees
1518009500,Huiles standolisees
1518009910,Huiles maleiques
1518009920,Huiles siccativees
1518009930,Huiles epoxydees
1518009940,Huiles bromees
1518009950,Huiles de friture usees
1518009990,Autres
1520001000,Glycerol brut
1520002000,Eaux et lessives glycerineuses
1521101000,Cire de carnauba
1521102000,Cire d'ouricury
1521103000,Cire de palmier
1521104000,Cire de candelilla
1521105000,Cire de canne a sucre
1521106000,Cire de coton et  cire de lin
1521107000,Cire d'ocotilla
1521108000,Cire de sparte
1521109000,Autres
1521901100,Cires d'abeilles
1521901210,Cire de gomme laque
1521901220,Cire dite de Chine
1521901290,Autres
1521909100,"Spermaceti, meme raffine ou colore "
1521909900,Autres 
1522001100,Degras naturels 
1522001200,Degras artificiels
1522002100,Lies ou feces d'huiles
1522002200,Pates de neutralisation
1522002300,Brai stearique
1522002400,Poix de glycerol
1522002500,Residus de filtration des cires animales ou vegetales
1522002900,Autres
1601001000,De viande
1601002000,De foie 
1601003000,De volaille 
1601009000,Autres
1602100000,Preparations homogeneisees 
1602201000,De foiesd'oie ou de canard 
1602209000,Autres 
1602311000,Non cuits
1602319000,Autres
1602321000,Non cuits
1602329000,Autres
1602391000,Non cuits
1602399000,Autres
1602410000,Jambons et leurs morceaux 
1602420000,Epaules et leurs morceaux   
1602490000,"Autres, y compris les melanges "
1602501000,Non cuits
1602509000,Autres
1602901100,Preparations de sang de tous animaux
1602901200,"Autres, des especes caprine, camelide ou equide"
1602901300,"Autres, de gibier ou de lapin"
1602901400,"Autres, de l'espece ovine"
1602901900,Autres
1602909100,Preparations de sang de tous animaux
1602909200,"Autres, des especes caprine, camelide ou equide"
1602909300,"Autres, de gibier ou de lapin"
1602909400,"Autres, de l'espece ovine"
1602909900,Autres
1603001000,Extraits et jus de viande
1603002000,Extraits et jus de poissons
1603009000,Autres
1604111000,En recipients hermetiquement clos
1604119000,Autres
1604121000,En recipients hermetiquement clos
1604129000,Autres
1604131100,A l'huile d'olive
1604131900,Autres
1604139000,Autres
1604141100,A l'huile vegetale
1604141200,"Filets denommes ""longes"""
1604141900,Autres
1604142000,Bonites (Sarda spp)
1604151000,En recipients hermetiquement clos
1604159000,Autres
1604161000,En recipients hermetiquement clos
1604169000,Autres
1604171000,En recipients hermetiquement clos
1604179000,Autres
1604180000,Ailerons de requins
1604191000,"Salmonides, autres que les saumons"
1604192000,"Poissons du genre Euthynnus, autres que les listaos [Ethynnus (Katsuwonus) pelamis]"
1604193000,Poissons de l'espece Orcynopsis unicolor
1604194000,"Morues (Gadus morhua, Gadus ogac, Gadus        macrocephalus)"
1604195000,Lieus noirs (Pollachius virens)
1604196000,"Merlus (Merluccius spp, Urophycis spp.)"
1604197000,Lieus de l'Alaska (Theragra chalcogramma) et lieus        jaunes (Pollachius pollachius)
1604198000,"Tilapia, silure et carpes"
1604199000,Autres
1604201000,Preparations de surimi
1604209100,De saumons
1604209200,"De salmonides, autres que les saumons"
1604209300,D'anchois
1604209400,De sardines
1604209500,"de thons, listaos et autres poissons du genre Euthynnus"
1604209600,"De bonites, de maquereaux des especes scomber scombrus et scomber japonicus et poissons de l'espece orcynopsis unicolor"
1604209900,D'autres poissons
1604310000,Caviar
1604320000,Succedanes de caviar
1605100000,Crabes 
1605211000,Presentees dans un emballage immediatd'un contenu net n’excedant pas 2 Kg
1605219000,Autres
1605290000,Autres 
1605301000,En recipients hermetiquement clos
1605309000,Autres
1605401000,En recipients hermetiquement clos
1605409000,Autres
1605511000,En recipients hermetiquement clos
1605519000,Autres
1605521000,En recipients hermetiquement clos
1605529000,Autres
1605531000,En recipients hermetiquement clos
1605539000,Autres
1605541000,En recipients hermetiquement clos
1605549000,Autres
1605551000,En recipients hermetiquement clos
1605559000,Autres
1605561000,En recipients hermetiquement clos
1605569000,Autres
1605571000,En recipients hermetiquement clos
1605579000,Autres
1605581000,En recipients hermetiquement clos
1605589000,Autres
1605591000,En recipients hermetiquement clos
1605599100,Palourde
1605599900,Autres
1605611000,En recipients hermetiquement clos
1605619000,Autres
1605621000,En recipients hermetiquement clos
1605629000,Autres
1605631000,En recipients hermetiquement clos
1605639000,Autres
1605691000,En recipients hermetiquement clos
1605699000,Autres
1701121000,Destines au raffinage
1701129000,Autres
1701131000,Destines au raffinage
1701139000,Autres
1701141000,Destines au raffinage
1701149000,Autres
1701910000,Additionnes d'aromatisants ou de colorants 
1701991100,Sucres blancs de betteraves 
1701991900,Autres sucres blancs
1701992000,Saccharose chimiquement pur
1701999000,Autres
1702111100,Aromatise ou additionne de colorants
1702111900,Autres
1702119000,Autres
1702191100,Aromatise ou additionne de colorants
1702191900,Autres
1702199000,Autres
1702201100,Aromatise ou additionne de colorants
1702201900,Autres
1702209000,Autres
1702301000,isoglucose
1702309100,"En poudre cristalline blanche, meme agglomeree"
1702309200,Glucose sous forme liquide ou sirop de glucose
1702309900,Glucose sous autres formes
1702401100,Aromatise ou additionne de colorants
1702401900,Autres
1702409000,Autres
1702500000,Fructose chimiquement pur
1702601100,Aromatise ou additionne de colorants
1702601900,Autres
1702609000,Autres
1702901100,Aromatise ou additionne de colorants
1702901900,Autres
1702909100,"Succedanes du miel, meme melanges de miel naturel"
1702909900,Autres
1703101000,Destinees a la fabrication de produits melasses pour la nourriture des animaux
1703109100,Additionnes d'aromatisants ou de colorants
1703109200,Non additionnes d'aromatisants ou de colorants
1703901000,En poudre
1703909000,Autres
1704101000,Gomme base
1704109000,Autres gommes a macher
1704901000,Bonbons (y compris ceux contenant de l'extrait de malt)
1704902000,Pastilles pour la gorge et bonbons contre la toux
1704903000,Caramels
1704904000,Massepain
1704905000,Preparation dite Chocolat blanc
1704906000,Extrait de reglisse sous toutes ses formes
1704907000,Dragees et sucreries similaires drageifiees
1704908000,Halwat turque
1704909100,Pates de fondant preparees avec du saccharose
1704909200,Pates de nougat
1704909300,Pate d'amande
1704909900,Autres
1801001100,Bruts
1801001200,Torrefies
1801002100,Brutes
1801002200,Torrefiees
1802001000,Coques et pellicules (pelures)
1802002000,Germes de cacao
1802003000,Poussieres de cacao
1802004000,Tourteaux residuaires 
1802009000,Autres
1803100000,Non degraissee
1803200000,Completement ou partiellement degraissee
1804001000,Beurre de cacao
1804002000,Graisse et huile de cacao
1805000000,"Poudre de cacao, sans addition de sucre ou d'autres edulcorants."
1806100000,"Poudre de cacao, avec addition de sucre ou d'autres edulcorants "
1806201100,En blocs
1806201200,En barres
1806202100,Liquide ou pateux
1806202200,Poudres
1806202900,Autres
1806310000,Fourres
1806321000,"Additionnes de cereales, de noix ou d'autres fruits"
1806329000,Autres
1806901100,"Bonbons au chocolat (pralines), fourres ou non"
1806901910,Fourres
1806901920,Non fourres
1806902000,"Sucreries et leurs succedanes fabriques a partir de produits de substitution du sucre, contenant du cacao"
1806903000,Pates a tartiner contenant du cacao
1806909000,Autres
1901101000,"Farines lactees meme sucrees, contenant de cacao"
1901102000,Farines lactees meme sucrees ne contenant pas de cacao
1901109100,Destinées à des fins médicales spéciales
1901109910,Pour l'alimentation des nourrissons
1901109920,Pour l'alimentation des enfants en bas d’âge
1901201000,Pates preparees
1901202000,Pizzas non cuites
1901203000,Mélanges et pâtes pour la préparation des aliments diététiques destinés à des fins médicales spéciales
1901209000,"Autres mélanges et pâtes pour la préparation des produits de la boulangerie, de la pâtisserie ou de la biscuiterie du n°19.05"
1901901000,Extraits de malt
1901902000,Preparations alimentaires a base de lait
1901909000,Autres
1902111000,Spaghettis et nouilles
1902112000,Macaroni
1902119000,Autres
1902191000,Spaghettis et nouilles
1902192000,Macaroni
1902199000,Autres
1902201000,Preparees par methode traditionnelle et conditionnes dans des sacs n’excedant pas 10 KG
1902209100,Farcies de viandes oud'abats
1902209200,"Farcies de poissons, y compris le caviar et ses succedanes"
1902209300,"Farcies de crustaces et de mollusques, y compris les coquillages"
1902209400,Farcies d'autres produits d'origine animale
1902209900,Autres
1902301000,Sechees
1902309000,Autres
1902401000,Non prepare
1902409100,Couscous fait a main conditionnes  dans des sacs n’excedant pas 10 KGS
1902409900,Autres
1903001000,Tapioca de fecule de pommes de terre 
1903002000,Tapioca de la fecule de manioc
1903003000,Tapioca de la fecule de sagou
1903009000,Autres
1904101000,A base de mais
1904102000,A base de riz
1904109000,Autres
1904201000,Musli (cereale de petit dejeuner)
1904209000,Autres
1904301000,Conditionne pour la vente au detail
1904309000,Autres
1904901000,A base de riz
1904902000,A base d'orge
1904909000,Autres
1905100000,Pain croustillant dit «kn?ckebrot»
1905201000,Enrobes de cacao ou de chocolat
1905202000,Glaces ou recouverts autrement de sucre
1905209000,Autres 
1905311000,Entierement ou partiellement enrobees ou recouvertes de chocolat ou d'autres preparations contenant du cacao
1905312000,Fourres
1905319000,Autres
1905321000,Entierement ou partiellement enrobees ou recouvertes de chocolat ou d'autres preparations contenant du cacao
1905329000,Autres
1905401000,Biscottes 
1905409100,Pain grille
1905409900,Autres
1905901000,"Hosties, cachets vides pour medicaments et similaires"
1905902110,"Pain traditionnel et autres produits assimiles (matloue, koucha, kessra, cheair, etc.)"
1905902190,Autres
1905902200,Pain azyme ou matze 
1905903100,Biscuits de mer et autres produits de la boulangerie ordinaire 
1905909100,"Produits de viennoiseries prepares par methode traditionnelle (brioche, petit pain, croissant, etc.)"
1905909200,"Gateaux traditionnels, gateaux a based'amandes, de noix, de pistache, etc. : beklawa, dzeriette, kenidlette, etc."
1905909300,"Gateaux traditionnels et  orientales a base de farines, kaak, gateaux sec et mouscoutchou"
1905909400,"Pates cuites a l’huile (sfendj (beignets traditionnels), zalabias, kalb el louz, makrout, etc.)"
1905909910,Meringues
1905909920,Crepes
1905909930,Quiche
1905909940,Pizzas precuites ou cuites
1905909990,Autres
2001101000,Conditionnes pour la vente au detail
2001109000,Autres
2001901000,Olives
2001902000,Capres
2001909100,Oignons
2001909200,Champignons
2001909300,Coeurs de palmier
2001909400,Piments doux ou poivrons
2001909500,Fruits tropicaux et fruits a coques tropicaux
2001909600,Chutney de mangues
2001909700,Maïs doux (Zea mays var. saccharata)
2001909900,Autres
2002101000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2002109000,Autres
2002901100,En emballages immediats d'un contenu net n'excedant pas 1 kg
2002901900,Autres
2002902100,En emballages immediats d'un contenu net n'excedant pas 1 kg
2002902900,Autres
2002909100,En emballages immediats d'un contenu net n'excedant pas 1 kg
2002909900,Autres
2003101000,En emballages immediats d'un contenu net n'excedant pas 1 kg
2003109000,Autres 
2003901100,En emballages immediats d'un contenu net n'excedant pas 1 kg
2003901900,Autres 
2003909100,En emballages immediats d'un contenu net n'excedant pas 1 kg
2003909900,Autres 
2004101000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004109000,Autres 
2004901110,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004901190,Autres
2004901210,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004901290,Autres
2004901300,Carottes
2004901400,Melanges de ces legumes 
2004902100,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004902900,Autres
2004903100,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004903900,Autres
2004909110,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004909120,Autres
2004909910,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2004909990,Autres
2005100000,Legumes homogeneises
2005201000,"En fines tranches, frites, meme salees ou aromatisees, en emballages hermetiquement clos, propres a la consommation en l'etat"
2005209000,Autres 
2005401000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005409000,Autres 
2005511000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005519000,Autres
2005591000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005599000,Autres
2005601000,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005609000,Autres
2005701100,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005701900,Autres
2005702100,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005702900,Autres
2005709100,"En boîtes, verres, bocaux et recipients hermetiquement fermes"
2005709900,Autres
2005800000,Maïs doux (Zeamays var. saccharata)
2005910000,Jets de bambou
2005991000,Carottes
2005992000,Choucroute
2005993000,Capres
2005994000,Artichauts
2005995000,Melanges de legumes
2005999000,Autres
2006001000,Gingembre
2006002110,En boîtes hermetiquement closes
2006002190,Autres
2006002200,Fruits tropicaux et fruits a coques tropicaux
2006002900,Autres 
2006003000,Legumes
2006009000,Autres 
2007101010,Sans addition de sucre
2007109090,Autres 
2007911000,"Confitures d'agrumes, en boîtes hermetiquement closes"
2007912000,"Marmelades d'agrumes, en boîtes hermetiquement closes"
2007913000,"Purees d'agrumes, en boîtes hermetiquement closes"
2007919000,Autres
2007991110,En boîtes hermetiquement closes
2007991190,Autres
2007991911,"Confiture de datte preparee par methode traditionnelle dit (EL ROBBE), en bocaux de verre hermetiquement clos n’excedant pas 1 Kg"
2007991912,Compotes de dattes en bocaux de verre hermetiquement clos n’excedant pas 1 Kg
2007991919,Autres
2007991990,Autres
2007992110,En boîtes hermetiquement closes 
2007992190,Autres
2007992911,Purees de dattes en bocaux de verre hermetiquement clos n’excedant pas 1 KG
2007992919,Autres
2007992990,Autres
2007999110,Gelees de dattes en bocaux de verre hermetiquement clos n’excedant pas 1 Kg
2007999190,Autres
2007999900,Autres
2008111100,Prepares par methode traditionnelle
2008111900,Autrement prepares
2008119100,Beurre d'arachides
2008119900,Autres
2008191100,Prepares par methode traditionnelle
2008191910,Amandes
2008191920,Pistaches
2008191930,Noix d'arec (ou de betel)
2008191940,Melanges
2008191990,Autres 
2008199000,Autres
